"","PRICE","TAVG","TMAX","TMIN","PRCPCUM","PRCPMAX","MAXDAYSNOPRCP","WINTER","SPRING","SUMMER","PAVG1","PMAX1","PMIN1","PAVG2","PMAX2","PMIN2","PAVG3","PMAX3","PMIN3","PAVG4","PMAX4","PMIN4"
"2938",5.5,23.51,40.4,-0.4,77.4,13.7,42,0,0,1,5.5,6,5,6,6.5,5.5,6,6.5,5.5,6.5,7,6
"2940",5.5,23.59,40.4,-0.4,77.4,24.9,41,0,0,1,5.5,6,5,5.5,6,5,6,6.5,5.5,6,6.5,5.5
"2942",5,23.63,40.4,-0.4,103.3,24.9,40,0,0,1,5.5,6,5,5.5,6,5,5.5,6,5,6,6.5,5.5
"2944",5,23.9,40.4,1.7,104.3,37.1,37,0,0,1,5,5.5,4.5,5.5,6,5,5.5,6,5,5.5,6,5
"2946",5,24.01,40.4,1.7,104.3,37.1,36,0,0,1,5,5.5,4.5,5,5.5,4.5,5.5,6,5,5.5,6,5
"2948",5,24.08,40.4,1.7,104.3,37.1,39,0,0,1,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5.5,6,5
"2950",5,24.19,40.4,1.7,104.3,37.1,39,0,0,1,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2952",5,24.26,40.4,1.7,104.3,37.1,39,0,0,1,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2954",5,24.41,40.4,2.8,109.4,37.1,39,0,0,1,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2956",4.5,24.45,40.4,2.8,109.4,37.1,88,0,0,1,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2958",4.5,24.48,40.4,2.8,110.7,37.1,88,0,0,1,4.5,5,4,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"2960",4.5,24.52,40.4,2.8,110.7,37.1,88,0,0,1,4.5,5,4,4.5,5,4,5,5.5,4.5,5,5.5,4.5
"2962",4.5,24.53,40.4,2.8,110.7,37.1,88,0,0,1,4.5,5,4,4.5,5,4,4.5,5,4,5,5.5,4.5
"2964",4.5,24.55,40.4,2.8,131.6,37.1,88,0,0,1,4.5,5,4,4.5,5,4,4.5,5,4,4.5,5,4
"2966",6.5,24.56,40.4,2.8,131.6,37.1,139,0,0,1,4.5,5,4,4.5,5,4,4.5,5,4,4.5,5,4
"2968",6.5,24.6,40.4,2.8,131.6,37.1,138,0,0,1,6.5,7,6,4.5,5,4,4.5,5,4,4.5,5,4
"2970",6.5,24.62,40.4,2.8,131.6,37.1,137,0,0,1,6.5,7,6,6.5,7,6,4.5,5,4,4.5,5,4
"2972",7,24.65,40.4,2.8,131.6,37.1,136,0,0,1,6.5,7,6,6.5,7,6,6.5,7,6,4.5,5,4
"2974",7,24.72,40.4,2.8,131.6,37.1,133,0,0,1,7,7.5,6.5,6.5,7,6,6.5,7,6,6.5,7,6
"2976",7,24.75,40.4,2.8,131.6,37.1,132,0,0,1,7,7.5,6.5,7,7.5,6.5,6.5,7,6,6.5,7,6
"2978",7,24.78,40.4,2.8,171.7,37.1,131,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,6.5,7,6
"2980",7,24.78,40.4,2.8,180.8,40.1,130,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2982",7,24.78,40.4,2.8,180.8,49.2,129,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2984",7,24.84,40.4,2.8,191.5,49.2,126,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2986",7.5,24.88,40.4,6.2,191.5,49.2,125,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2988",7.5,24.92,40.4,6.2,191.5,49.2,124,0,0,1,7.5,8,7,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"2990",7.5,24.94,40.4,6.2,191.5,49.2,123,0,0,1,7.5,8,7,7.5,8,7,7,7.5,6.5,7,7.5,6.5
"2992",7.5,24.95,40.4,6.2,191.5,49.2,122,0,0,1,7.5,8,7,7.5,8,7,7.5,8,7,7,7.5,6.5
"2994",7.5,25.01,40.4,6.2,192,49.2,119,0,0,1,7.5,8,7,7.5,8,7,7.5,8,7,7.5,8,7
"2996",7,25.07,40.4,6.2,192,49.2,118,0,0,1,7.5,8,7,7.5,8,7,7.5,8,7,7.5,8,7
"2998",7,25.13,40.4,7.5,192,49.2,117,0,0,1,7,7.5,6.5,7.5,8,7,7.5,8,7,7.5,8,7
"3000",7,25.16,40.4,7.5,192,49.2,116,0,0,1,7,7.5,6.5,7,7.5,6.5,7.5,8,7,7.5,8,7
"3002",7,25.18,40.4,7.5,192,49.2,115,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7.5,8,7
"3004",7,25.1,40.4,7.5,192,49.2,112,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3006",7,25.11,40.4,7.5,192.3,49.2,111,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3008",7,25.12,40.4,7.5,192.3,49.2,110,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3010",7,25.13,40.4,7.5,192.3,49.2,109,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3012",7,25.13,40.4,7.5,192.3,49.2,108,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3014",7,25.04,40.4,5.4,192.6,49.2,139,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3016",7,25.02,40.4,5.4,196.4,49.2,137,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,6.25,6.75,5.75
"3018",7,25.04,40.4,5.4,196.4,49.2,136,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,6.25,6.75,5.75
"3019",5,20.3,36,8.2,420.8,73.7,114,0,0,1,6.25,6.75,5.75,6.25,6.75,5.75,6.25,6.75,5.75,6.25,6.75,5.75
"3020",7,25.07,40.4,5.4,196.4,49.2,135,0,0,1,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,6.25,6.75,5.75
"3021",5,20.29,36,8.2,420.8,73.7,114,0,0,1,5,5.5,4.5,6.25,6.75,5.75,6.25,6.75,5.75,6.25,6.75,5.75
"3022",7,25.1,40.4,5.4,196.4,49.2,132,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3023",5,20.3,36,8.2,414,73.7,115,0,0,0,5,5.5,4.5,5,5.5,4.5,6.25,6.75,5.75,6.25,6.75,5.75
"3024",8,25.08,40.4,5.4,196.4,49.2,131,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3025",6,20.28,36,8.2,415.5,73.7,115,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,6.25,6.75,5.75
"3026",8,25.07,40.4,5.4,202.5,49.2,130,0,0,0,8,8.5,7.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3027",6,20.27,36,8.2,415.5,73.7,115,0,0,0,6,6.5,5.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3028",8,25.06,40.4,5.4,202,49.2,129,0,0,0,8,8.5,7.5,8,8.5,7.5,7,7.5,6.5,7,7.5,6.5
"3029",6,20.29,36,8.2,403.3,73.7,115,0,0,0,6,6.5,5.5,6,6.5,5.5,5,5.5,4.5,5,5.5,4.5
"3030",8,25.02,40.4,5.4,202,49.2,139,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,7,7.5,6.5
"3031",6,20.3,36,8.2,403.3,73.7,115,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,5,5.5,4.5
"3032",8,24.86,40.4,5.4,202,49.2,136,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3033",6,20.25,36,8.2,403.6,73.7,120,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"3034",10,24.85,40.4,5.4,202,49.2,135,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3035",7.5,20.22,36,8.2,403.6,73.7,120,0,0,0,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"3036",10,24.89,40.4,5.4,202,49.2,134,0,0,0,10,10.5,9.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3037",7.5,20.21,36,8.2,403.6,73.7,120,0,0,0,7.5,8,7,6,6.5,5.5,6,6.5,5.5,6,6.5,5.5
"3038",10,24.91,40.4,5.4,202,49.2,133,0,0,0,10,10.5,9.5,10,10.5,9.5,8,8.5,7.5,8,8.5,7.5
"3039",7.5,20.23,36,8.2,431,73.7,120,0,0,0,7.5,8,7,7.5,8,7,6,6.5,5.5,6,6.5,5.5
"3040",10,24.91,40.4,5.4,202,49.2,132,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,8,8.5,7.5
"3041",7.5,20.24,36,8.2,431,73.7,120,0,0,0,7.5,8,7,7.5,8,7,7.5,8,7,6,6.5,5.5
"3042",10,24.79,40.4,5.4,202,49.2,129,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3043",7.5,20.17,36,9.4,431,73.7,120,0,0,0,7.5,8,7,7.5,8,7,7.5,8,7,7.5,8,7
"3044",14,32.11,48,12.8,2,1.5,137,0,0,0,8.75,9.25,8.25,8.75,9.25,8.25,8.75,9.25,8.25,8.75,9.25,8.25
"3045",12,20.14,36,9.4,431,73.7,120,0,0,0,7.5,8,7,7.5,8,7,7.5,8,7,7.5,8,7
"3046",14,32.15,48,12.8,2,1.5,139,0,0,0,14,14.5,13.5,8.75,9.25,8.25,8.75,9.25,8.25,8.75,9.25,8.25
"3047",12,20.11,36,9.4,431,73.7,120,0,0,0,12,12.5,11.5,7.5,8,7,7.5,8,7,7.5,8,7
"3048",14,32.13,48,12.8,2,1.5,139,0,0,0,14,14.5,13.5,14,14.5,13.5,8.75,9.25,8.25,8.75,9.25,8.25
"3049",12,20.09,36,9.4,430.7,73.7,120,0,0,0,12,12.5,11.5,12,12.5,11.5,7.5,8,7,7.5,8,7
"3050",12,32.16,48,12.8,2,1.5,139,0,0,0,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5,8.75,9.25,8.25
"3051",9,20.08,36,9.4,430.7,73.7,120,0,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,7.5,8,7
"3052",12,32.16,48,12.8,2,1.5,138,0,0,0,12,12.5,11.5,14,14.5,13.5,14,14.5,13.5,14,14.5,13.5
"3053",9,20.05,36,9.4,422.5,73.7,120,0,0,0,9,9.5,8.5,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5
"3054",12,32.14,48,12.8,2,1.5,137,0,0,0,12,12.5,11.5,12,12.5,11.5,14,14.5,13.5,14,14.5,13.5
"3055",10,20.06,36,9.4,422.5,73.7,120,0,0,0,9,9.5,8.5,9,9.5,8.5,12,12.5,11.5,12,12.5,11.5
"3056",12,32.08,48,12.8,2,1.5,139,0,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,14,14.5,13.5
"3057",10,20.06,36,9.4,421.7,73.7,120,0,0,0,10,10.5,9.5,9,9.5,8.5,9,9.5,8.5,12,12.5,11.5
"3058",12,32.01,48,12.8,2,1.5,139,0,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5
"3059",10,20.03,36,9.4,421.2,73.7,102,0,0,0,10,10.5,9.5,10,10.5,9.5,9,9.5,8.5,9,9.5,8.5
"3060",10,32.03,48,12.8,2,1.5,138,0,0,0,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5
"3061",8,20.02,36,9.4,421.2,73.7,102,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,9,9.5,8.5
"3062",10,32.01,48,12.8,2,1.5,135,0,0,0,10,10.5,9.5,12,12.5,11.5,12,12.5,11.5,12,12.5,11.5
"3063",8,19.97,36,7.1,399.9,73.7,102,0,0,0,8,8.5,7.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3064",10,32.01,48,12.8,2,1.5,134,0,0,0,10,10.5,9.5,10,10.5,9.5,12,12.5,11.5,12,12.5,11.5
"3065",8,19.96,36,7.1,399.9,73.7,117,0,0,0,8,8.5,7.5,8,8.5,7.5,10,10.5,9.5,10,10.5,9.5
"3066",10,32,48,12.8,2,1.5,133,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,12,12.5,11.5
"3067",8,19.94,36,7.1,399.9,73.7,117,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,10,10.5,9.5
"3068",10,32.02,48,12.8,2,1.5,132,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3069",8,19.92,36,7.1,399.9,73.7,119,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3070",10,32.02,48,12.8,2,1.5,131,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3071",8,19.9,36,7.1,399.9,73.7,119,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3072",10,32,48,12.8,2,1.5,139,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3073",8,19.78,36,7.1,399.9,73.7,122,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3074",10,31.93,48,12.8,2,1.5,139,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3075",8,19.74,36,7.1,395.1,73.7,122,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3076",10,31.87,48,12.8,2,1.5,139,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3077",8,19.7,36,7.1,395.1,73.7,122,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3078",10,31.82,48,12.8,2,1.5,139,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3079",8,19.66,36,7.1,395.1,73.7,122,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3080",10,31.71,48,12.8,2,1.5,139,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3081",8,19.62,35.5,7.1,395.1,73.7,122,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3082",10,31.43,48,10.6,2,1.5,139,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3083",8,19.42,34,6.8,395.1,73.7,139,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3084",10,31.28,48,9.3,2,1.5,139,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3085",8,19.37,32,6.8,395.1,73.7,138,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3086",10,31.17,48,9.3,2,1.5,139,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3087",8,19.35,32,6.8,395.1,73.7,137,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3088",10,31.09,48,9.3,2,1.5,139,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3089",8,19.33,32,6.8,363.6,73.7,136,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3090",10,30.98,48,9.3,2,1.5,139,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3091",8,19.34,32,6.8,363.6,73.7,135,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3092",10,30.71,48,9.3,2,1.5,139,0,0,0,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5,10,10.5,9.5
"3093",8,19.32,32,6.8,363.6,73.7,139,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5
"3094",9,20.65,34.9,2.6,495.9,178.1,117,0,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"3095",7,20.73,33.4,6.6,322,36.6,135,0,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"3096",9,20.6,34.9,2.6,495.9,178.1,117,0,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"3097",7,20.71,33.4,6.6,307,36.6,139,0,0,0,7,7.5,6.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"3098",9,20.54,34.9,2.6,492.1,178.1,117,0,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"3099",7,20.7,33.4,6.6,308,36.6,138,0,0,0,7,7.5,6.5,7,7.5,6.5,9,9.5,8.5,9,9.5,8.5
"3100",8,19.23,32,6.8,340.8,73.7,137,0,0,0,8,8.5,7.5,8,8.5,7.5,8,8.5,7.5,9,9.5,8.5
"3101",10,20.68,33.4,6.6,300.2,36.6,137,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,9,9.5,8.5
"3102",8,19.14,32,6.8,322.8,73.7,139,0,0,0,8,8.5,7.5,9,9.5,8.5,8,8.5,7.5,8,8.5,7.5
"3103",10,20.63,33.4,6.6,288.6,36.6,133,0,0,0,10,10.5,9.5,7,7.5,6.5,7,7.5,6.5,8,8.5,7.5
"3104",7,19.11,32,6.8,322.8,73.7,139,0,0,0,8,8.5,7.5,8,8.5,7.5,9,9.5,8.5,8,8.5,7.5
"3105",9,20.61,33.4,6.6,286.1,36.6,132,0,0,0,10,10.5,9.5,10,10.5,9.5,7,7.5,6.5,8,8.5,7.5
"3106",7,19.08,32,6.8,322.8,73.7,139,0,0,0,7,7.5,6.5,8,8.5,7.5,8,8.5,7.5,9,9.5,8.5
"3107",9,20.6,33.4,6.6,285.3,36.6,131,0,0,0,9,9.5,8.5,10,10.5,9.5,10,10.5,9.5,9,9.5,8.5
"3108",7,19.06,32,6.8,322.8,73.7,138,0,0,0,7,7.5,6.5,7,7.5,6.5,8,8.5,7.5,8,8.5,7.5
"3109",9,20.58,33.4,6.6,281.7,36.6,130,0,0,0,9,9.5,8.5,9,9.5,8.5,10,10.5,9.5,10,10.5,9.5
"3110",7,18.99,32,6.8,322.8,73.7,126,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,8,8.5,7.5
"3111",9,20.52,33.4,6.6,276.4,36.6,127,0,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,10,10.5,9.5
"3112",7.5,18.96,32,6.8,322.8,73.7,125,0,0,0,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3113",9,20.51,33.4,6.6,259.4,36.6,126,0,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"3114",7.5,18.93,32,6.8,297.9,55.4,139,0,0,0,7.5,8,7,7,7.5,6.5,7,7.5,6.5,7,7.5,6.5
"3115",9,20.48,33.4,6.6,259.4,36.6,125,0,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"3116",7.5,18.89,32,2.5,249.1,55.4,138,0,0,0,7.5,8,7,7.5,8,7,7,7.5,6.5,7,7.5,6.5
"3117",9,20.45,33.4,6.6,246.7,36.6,124,0,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"3118",6.5,18.84,32,2.5,249.1,55.4,137,0,0,0,7.5,8,7,7.5,8,7,7.5,8,7,7,7.5,6.5
"3119",5,20.4,33.4,5.7,239.6,36.6,123,0,0,0,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"3120",6.5,18.68,32,1.5,249.1,55.4,139,0,0,0,6.5,7,6,7.5,8,7,7.5,8,7,7.5,8,7
"3121",5,20.32,33.4,5.6,233,36.6,138,0,0,0,5,5.5,4.5,9,9.5,8.5,9,9.5,8.5,9,9.5,8.5
"3122",6.5,18.64,32,1.5,249.1,55.4,138,0,0,0,6.5,7,6,6.5,7,6,7.5,8,7,7.5,8,7
"3123",5,20.29,33.4,5.6,233,36.6,137,0,0,0,5,5.5,4.5,5,5.5,4.5,9,9.5,8.5,9,9.5,8.5
"3124",6.5,18.6,32,1.5,249.1,55.4,137,0,0,0,6.5,7,6,6.5,7,6,6.5,7,6,7.5,8,7
"3125",5,20.26,33.4,5,233,36.6,136,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,9,9.5,8.5
"3126",6.5,18.56,32,1.5,249.1,55.4,136,0,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6.5,7,6
"3127",5,20.24,33.4,5,233,36.6,135,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3128",6.5,18.52,32,1.5,249.1,55.4,135,0,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6.5,7,6
"3129",5,20.19,33.4,5,233,36.6,134,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3130",6.5,18.43,32,1.5,237.4,55.4,132,0,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6.5,7,6
"3131",5,20.09,33.4,5,229.2,36.6,131,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3132",3.5,18.38,32,1.5,237.4,55.4,131,0,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6.5,7,6
"3133",5,20.05,33.4,5,229.2,36.6,130,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3134",3.5,18.32,32,1.5,237.4,55.4,139,0,0,0,3.5,4,3,6.5,7,6,6.5,7,6,6.5,7,6
"3135",5,20.02,33.4,5,229.2,36.6,129,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3136",3.5,18.26,32,1.5,237.4,55.4,139,0,0,0,3.5,4,3,3.5,4,3,6.5,7,6,6.5,7,6
"3137",5,19.98,33.4,5,229.2,36.6,128,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3138",4,18.24,32,1.5,227,55.4,139,0,0,0,3.5,4,3,3.5,4,3,3.5,4,3,6.5,7,6
"3139",5,19.97,33.4,5,227.7,36.6,139,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3140",4,18.12,32,1.5,222.2,55.4,139,0,0,0,4,4.5,3.5,3.5,4,3,3.5,4,3,3.5,4,3
"3141",5,19.9,33.4,5,223.1,36.6,117,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3142",4.5,18.07,32,1.5,222.2,55.4,138,0,0,0,4,4.5,3.5,4,4.5,3.5,3.5,4,3,3.5,4,3
"3143",5.5,19.88,33.4,5,220.3,36.6,123,0,0,0,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3144",4.5,18.04,32,1.5,222.2,55.4,137,0,0,0,4.5,5,4,4,4.5,3.5,4,4.5,3.5,3.5,4,3
"3145",5.5,19.87,33.4,5,218.8,36.6,123,0,0,0,5.5,6,5,5,5.5,4.5,5,5.5,4.5,5,5.5,4.5
"3146",4.5,17.99,32,1.5,222.2,55.4,136,0,0,0,4.5,5,4,4.5,5,4,4,4.5,3.5,4,4.5,3.5
"3147",5.5,19.87,33.4,5,218.8,36.6,123,0,0,0,5.5,6,5,5.5,6,5,5,5.5,4.5,5,5.5,4.5
"3148",4.5,17.96,32,1.5,219.7,55.4,135,0,0,0,4.5,5,4,4.5,5,4,4.5,5,4,4,4.5,3.5
"3149",5.5,19.83,33.4,5,218.3,36.6,123,0,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5,5.5,4.5
"3150",4.5,17.83,31.6,1.5,219.7,55.4,132,1,0,0,4.5,5,4,4.5,5,4,4.5,5,4,4.5,5,4
"3151",5.5,19.73,33.4,5,218.3,36.6,124,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5.5,6,5
"3152",4.5,17.78,31.6,1.5,219.7,55.4,139,1,0,0,4.5,5,4,4.5,5,4,4.5,5,4,4.5,5,4
"3153",5.5,19.7,33.4,5,218.3,36.6,124,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5.5,6,5
"3154",4.5,17.73,31.6,1.5,219.7,55.4,139,1,0,0,4.5,5,4,4.5,5,4,4.5,5,4,4.5,5,4
"3155",5.5,19.66,33.4,5,218.3,36.6,124,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5.5,6,5
"3156",4.5,17.64,31.6,1.5,218.9,55.4,139,1,0,0,4.5,5,4,4.5,5,4,4.5,5,4,5,5.5,4.5
"3157",5.5,19.56,33.4,5,211.6,36.6,138,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5,5.5,4.5
"3158",5.5,17.54,31.6,1.5,218.9,55.4,139,1,0,0,4.5,5,4,4.5,5,4,4.5,5,4,5,5.5,4.5
"3159",6.5,19.49,33.4,5,203.5,36.6,135,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5,5.5,4.5
"3160",5.5,17.5,31.6,1.5,218.9,55.4,138,1,0,0,5.5,6,5,4.5,5,4,4.5,5,4,5,5.5,4.5
"3161",6.5,19.49,33.4,5,196.9,36.6,134,1,0,0,6.5,7,6,5.5,6,5,5.5,6,5,5,5.5,4.5
"3162",5.5,17.47,31.6,1.5,211,55.4,137,1,0,0,5.5,6,5,5.5,6,5,4.5,5,4,4.5,5,4
"3163",6.5,19.48,33.4,5,195.4,36.6,133,1,0,0,6.5,7,6,6.5,7,6,5.5,6,5,5.5,6,5
"3164",5.5,17.44,31.6,1.5,201.9,55.4,135,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,6,6.5,5.5
"3165",6.5,19.48,33.4,5,179.7,36.6,136,1,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6,6.5,5.5
"3166",5.5,17.35,31.6,1.5,189.5,55.4,139,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,6,6.5,5.5
"3167",6.5,19.42,33.4,5,157.6,36.6,128,1,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6,6.5,5.5
"3168",5.5,17.3,31.6,1.5,156.5,55.4,139,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,6,6.5,5.5
"3169",6.5,19.39,33.4,5,157.6,36.6,127,1,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6,6.5,5.5
"3170",5.5,17.25,31.6,1.5,156.2,55.4,139,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5.5,6,5
"3171",6.5,19.36,33.4,5,144.6,36.6,126,1,0,0,6.5,7,6,6.5,7,6,6.5,7,6,6.5,7,6
"3172",5.5,17.22,31.6,1.5,146.3,55.4,139,1,0,0,5.5,6,5,5.5,6,5,5.5,6,5,5.5,6,5
